date,event_code,goldstein,num_mentions,avg_tone,actor1,actor2,location,latitude,longitude,source_url
2025-11-04,90,-2.0,2,2,EGYPT,ISRAEL,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-04,190,-10.0,3,3,PARAMILITARY FORCE,,"Kadugli, Janub Kurdufan, Sudan",37149,11.0167,-8137
2025-11-04,841,7.0,2,2,PRISONER,,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-04,134,-5.8,1,1,DARFUR,,"Kordofan, Shamal Kurdufan, Sudan",37089,13.0833,-9440
2025-11-04,332,5.2,10,10,ACTOR,,"Tawila, Shamal Darfur, Sudan",37080,13.5,-15004
2025-11-04,12,-0.4,4,4,MINIST OF FOREIGN AFFAIRS,SUDANESE,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,110,-2.0,3,3,CRIMINAL,AL JAZEERA,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-04,1121,-2.0,3,3,INTERNATIONAL CRIMINAL COURT,UNITED NATIONS,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-04,20,3.0,4,4,SUDAN,,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-04,193,-10.0,8,8,SUDAN,,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-10-28,111,-2.0,2,2,SUDAN,PARAMILITARY,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-03,43,2.8,1,1,,CIVILIAN,"El Obeid, Shamal Kurdufan, Sudan",37087,13.1833,-2236
2025-11-03,42,1.9,1,1,CIVILIAN,,"El Obeid, Shamal Kurdufan, Sudan",37087,13.1833,-2236
2025-11-03,190,-10.0,6,6,CIVILIAN,SUDAN,"Kordofan, Shamal Kurdufan, Sudan",37089,13.0833,-9440
2025-11-03,190,-10.0,6,6,SUDAN,CIVILIAN,"El Obeid, Shamal Kurdufan, Sudan",37087,13.1833,-2236
2025-11-04,120,-4.0,9,9,JOHN WOOD,SUDAN,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-04,60,6.0,2,2,SUDAN,SUDAN,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-04,60,6.0,5,5,SUDAN,SUDAN,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,61,6.4,10,10,,AFRICA,Sudan,,16.0,SU
2025-11-04,10,0.0,10,10,AMBASSADOR,,"Al Fashir, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,51,3.4,5,5,SUDAN,ARMY,Sudan,,16.0,SU
2025-11-04,130,-4.4,2,2,SUDAN,LONDON,"Al Fashir, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,173,-5.0,10,10,SUDAN,,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-04,162,-5.6,1,1,SUDAN,,"Tawila, Shamal Darfur, Sudan",37080,13.5,-15004
2025-11-04,20,3.0,2,2,SUDAN,ARMY,"Tawila, Shamal Darfur, Sudan",37080,13.5,-15004
2025-11-04,841,7.0,5,5,,DETAINEE,"To Gaza, Shamal Kurdufan, Sudan",37089,13.3667,-15476
2025-11-04,10,0.0,6,6,ICRC,,"To Gaza, Shamal Kurdufan, Sudan",37089,13.3667,-15476
2025-11-04,13,0.4,10,10,SUDAN,DOHA,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,80,5.0,10,10,SUDAN,SOUTH SUDAN,Sudan,,16.0,SU
2025-11-04,71,7.4,10,10,SOUTH SUDAN,,Sudan,,16.0,SU
2025-11-04,874,10.0,2,2,,SUDAN,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,50,3.5,8,8,CHRISTIAN,GOVERNMENT,Sudan,,16.0,SU
2025-11-04,841,7.0,5,5,CIVILIAN,,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,193,-10.0,5,5,CIVILIAN,,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,13,0.4,7,7,KHARTOUM,,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-04,1246,-4.0,2,2,SUDAN,,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,138,-7.0,6,6,SUDAN,,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2024-11-04,61,6.4,5,5,,SUDAN,Sudan,,16.0,SU
2025-10-28,171,-9.2,1,1,PARAMILITARY FORCE,SUDAN,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-10-28,171,-9.2,5,5,PARAMILITARY FORCE,SUDAN,"Kordofan, Shamal Kurdufan, Sudan",37089,13.0833,-9440
2025-11-04,20,3.0,10,10,AFRICA,,"Tafari, Janub Kurdufan, Sudan",37149,11.0097,10461826
2025-11-04,111,-2.0,3,3,PARIS,,"Tawila, Shamal Darfur, Sudan",37080,13.5,-15004
2025-11-04,111,-2.0,4,4,PARIS,,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,130,-4.4,10,10,AMBASSADOR,,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,20,3.0,2,2,THE UN,,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,12,-0.4,4,4,SUDAN,ISRAEL,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,130,-4.4,4,4,SUDAN,RELIGION,Sudan,,16.0,SU
2025-11-04,42,1.9,4,4,,SUDAN,"El-Obeid, Shamal Kurdufan, Sudan",37087,13.1833,-2236
2025-11-04,46,7.0,1,1,AFRICA,CAIRO,"Tawila, Shamal Darfur, Sudan",37080,13.5,-15004
2025-11-04,1124,-2.0,10,10,AUTHORITIES,PARAMILITARY,"Kordofan, Shamal Kurdufan, Sudan",37089,13.0833,-9440
2025-11-04,40,1.0,3,3,BISHOP,,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,51,3.4,5,5,BISHOP,SUDAN,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,43,2.8,4,4,SUDAN,,"El-Obeid, Shamal Kurdufan, Sudan",37087,13.1833,-2236
2025-11-04,256,-0.3,7,7,SUDANESE,ANGLICAN,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,20,3.0,2,2,SUDANESE,SUDAN,"Kordofan, Shamal Kurdufan, Sudan",37089,13.0833,-9440
2025-11-04,20,3.0,10,10,SUDAN,ARMY,"Port Sudan, Al Ba?r al A?mar, Sudan",37095,19.6158,-4213
2025-11-04,30,4.0,2,2,UNITED ARAB EMIRATES,SUDAN,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,43,2.8,1,1,KINGDOM,SOUTH SUDANESE,Sudan,,16.0,SU
2025-11-04,25,-0.3,1,1,THE UN,,"Tawila, Shamal Darfur, Sudan",37080,13.5,-15004
2025-11-04,26,4.0,7,7,KHARTOUM,,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-04,154,-7.2,5,5,KHARTOUM,,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-04,42,1.9,1,1,SOUTH SUDANESE,UGANDA,Sudan,,16.0,SU
2025-11-04,13,0.4,4,4,STUDENT,AMBASSADOR,Sudan,,16.0,SU
2025-11-04,26,4.0,1,1,STUDENT,SOUTH SUDANESE,Sudan,,16.0,SU
2025-11-04,12,-0.4,6,6,PRESIDENT,,"Al Fashir, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,234,3.4,6,6,GOVERNMENT,,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-04,84,7.0,6,6,GOVERNMENT,,"Al Fashir, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,234,3.4,2,2,GOVERNMENT,SUDAN,"Al-Fashir, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,10,0.0,2,2,SALVA KIIR,POLITICIAN,Sudan,,16.0,SU
2025-11-04,202,-10.0,4,4,CIVILIAN,SUDAN,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-10-28,51,3.4,5,5,SUDAN,PARAMILITARY,"Kordofan, Shamal Kurdufan, Sudan",37089,13.0833,-9440
2025-11-04,192,-9.5,2,2,,SUDANESE,"Kordofan, Shamal Kurdufan, Sudan",37089,13.0833,-9440
2025-11-04,112,-2.0,3,3,CIVILIAN,DEFENCE FORCE,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,60,6.0,10,10,THE AU,SOUTH SUDAN,Sudan,,16.0,SU
2025-11-04,182,-9.5,5,5,HOSPITAL,SUDANESE,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,111,-2.0,2,2,UNITED STATES,,Sudan,,16.0,SU
2025-11-04,112,-2.0,2,2,YEMEN,ISRAEL,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-03,112,-2.0,2,2,SUDAN,,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,1821,-9.0,5,5,GANG,,Sudan,,16.0,SU
2025-11-04,60,6.0,2,2,MINISTRY,SUDANESE,"Al Fashir, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,138,-7.0,8,8,SOUTH KOREA,SUDAN,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,192,-9.5,2,2,MILITIA,DARFUR,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,192,-9.5,8,8,MILITIA,DARFUR,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,25,-0.3,10,10,THE INTERNATIONAL COMMUNITY,SUDANESE,Sudan,,16.0,SU
2025-11-04,25,-0.3,4,4,THE ASSOCIATED PRESS,SUDAN,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,25,-0.3,1,1,THE ASSOCIATED PRESS,SUDAN,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-10-28,192,-9.5,10,10,REBEL,AFRICA,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-10-28,62,7.4,4,4,REBEL,SUDANESE,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,173,-5.0,6,6,,FIGHTER,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,874,10.0,2,2,JUBA,,Sudan,,16.0,SU
2025-11-04,100,-5.0,4,4,UNITED ARAB EMIRATES,PARAMILITARY,Sudan,,16.0,SU
2025-11-04,112,-2.0,3,3,FOREIGN SECRETARY,,Sudan,,16.0,SU
2025-11-04,84,7.0,5,5,INTERNATIONAL COMMITTEE OF THE RED CROSS,CIVILIAN,Sudan,,16.0,SU
2025-11-04,130,-4.4,10,10,ANTONIO GUTERRES,SUDAN,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-04,234,3.4,10,10,GOVERNMENT,,Sudan,,16.0,SU
2025-11-04,171,-9.2,10,10,ARMED FORCES,SUDAN,"To Gaza, Shamal Kurdufan, Sudan",37089,13.3667,-15476
2025-11-04,190,-10.0,5,5,SUDAN,CIVILIAN,"To Gaza, Shamal Kurdufan, Sudan",37089,13.3667,-15476
2025-11-04,13,0.4,4,4,SUDAN,REUTERS,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,162,-5.6,2,2,SUDAN,,"Kordofan, Shamal Kurdufan, Sudan",37089,13.0833,-9440
2025-10-28,202,-10.0,4,4,SUDAN,CIVILIAN,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,162,-5.6,6,6,KORDOFAN,,"Kadugli, Janub Kurdufan, Sudan",37149,11.0167,-8137
2025-11-04,163,-8.0,4,4,SUDAN,,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-04,193,-10.0,1,1,SUDAN,,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,186,-10.0,2,2,SUDAN,COMMANDER,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,186,-10.0,2,2,SUDAN,COMMANDER,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,62,7.4,10,10,KHARTOUM,SUDANESE,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-04,12,-0.4,2,2,AID GROUP,,"Al-Fashir, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,111,-2.0,10,10,DARFUR,,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-10-28,80,5.0,8,8,,BARA,"Kordofan, Shamal Kurdufan, Sudan",37089,13.0833,-9440
2025-10-28,192,-9.5,8,8,,BARA,"Kordofan, Shamal Kurdufan, Sudan",37089,13.0833,-9440
2025-10-28,181,-9.0,1,1,VILLAGE,,"Al Fashir, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-10-28,192,-9.5,1,1,SUDAN,SUDAN,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-04,42,1.9,1,1,,SUDAN,"Tawila, Shamal Darfur, Sudan",37080,13.5,-15004
2025-11-04,46,7.0,2,2,,SUDAN,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-04,1123,-2.0,2,2,,SUDAN,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,1123,-2.0,1,1,,SUDAN,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,43,2.8,1,1,EMIRATI,SUDANESE,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,42,1.9,4,4,COMPANY,DARFUR,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,190,-10.0,5,5,CIVILIAN,,"Tawila, Shamal Darfur, Sudan",37080,13.5,-15004
2025-11-04,42,1.9,8,8,LONDON,SUDAN,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-04,71,7.4,10,10,ADMINISTRATION,,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,173,-5.0,3,3,MILITARY GOVERNMENT,CIVILIAN,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-04,874,10.0,10,10,THE UN,,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,51,3.4,5,5,WEBSITE,SUDAN,"Kordofan, Shamal Kurdufan, Sudan",37089,13.0833,-9440
2025-11-04,186,-10.0,10,10,BARA,THE UN,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-04,353,7.0,4,4,SUDAN,,"Al Fashir, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,43,2.8,1,1,SUDAN,,"Tawila, Shamal Darfur, Sudan",37080,13.5,-15004
2025-11-04,112,-2.0,8,8,KORDOFAN,VILLAGE,"Kordofan, Shamal Kurdufan, Sudan",37089,13.0833,-9440
2025-11-04,43,2.8,8,8,SUDAN,LONDON,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-04,44,2.5,7,7,SUDAN,LONDON,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-04,1124,-2.0,9,9,FIGHTER,,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-04,1822,-9.0,3,3,INDIGENOUS,DARFUR,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,1822,-9.0,1,1,INDIGENOUS,SUDAN,"Geneina, Gharb Darfur, Sudan",37134,13.45,-1936
2025-11-04,190,-10.0,2,2,INDIGENOUS,DARFUR,"Geneina, Gharb Darfur, Sudan",37134,13.45,-1936
2025-11-04,40,1.0,2,2,UNITED KINGDOM,LONDON,Sudan,,16.0,SU
2025-11-04,46,7.0,7,7,AFRICA,FOREIGN MINIST,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-04,51,3.4,1,1,THE UN,SUDAN,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,874,10.0,5,5,THE UN,SUDAN,"Kordofan, Shamal Kurdufan, Sudan",37089,13.0833,-9440
2025-11-04,181,-9.0,8,8,WORLD HEALTH ORGANIZATION,DOCTOR,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,1124,-2.0,3,3,PROSECUTOR,INTERNATIONAL CRIMINAL COURT,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,1124,-2.0,1,1,PROSECUTOR,SUDAN,"Tawila, Shamal Darfur, Sudan",37080,13.5,-15004
2025-11-04,192,-9.5,2,2,PARAMILITARY,SUDAN,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-04,162,-5.6,1,1,SUDAN,,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-04,190,-10.0,1,1,SUDAN,PROSECUTOR,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,13,0.4,2,2,SUDAN,DOHA,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-04,51,3.4,10,10,SUDAN,AUTHORITIES,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-04,120,-4.0,5,5,,CIVILIAN,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,192,-9.5,6,6,,BARA,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,10,0.0,10,10,POPULATION,,"White Nile, An Nil al Abya?, Sudan",37153,13.5,315382
2025-11-04,73,7.4,2,2,NILE,SUDAN,"White Nile, An Nil al Abya?, Sudan",37153,13.5,315382
2025-11-04,20,3.0,2,2,WORLD FOOD PROGRAM,NILE,"White Nile, An Nil al Abya?, Sudan",37153,13.5,315382
2025-11-04,161,-4.0,3,3,NEW DELHI,SUDAN,Sudan,,16.0,SU
2025-11-04,51,3.4,2,2,SUDAN,POLITICAL PARTIES,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-04,125,-5.0,3,3,SCHOOL,,"Kordofan, Shamal Kurdufan, Sudan",37089,13.0833,-9440
2025-11-04,172,-5.0,5,5,SUDAN,,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,172,-5.0,5,5,SUDAN,,"Kadugli, Janub Kurdufan, Sudan",37149,11.0167,-8137
2025-11-04,100,-5.0,10,10,,THE INTERNATIONAL COMMUNITY,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,186,-10.0,1,1,WORKER,SUDAN,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,51,3.4,4,4,,ISRAEL,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,30,4.0,4,4,BAHRAIN,,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,256,-0.3,10,10,FRANCE,SUDAN,"Kordofan, Shamal Kurdufan, Sudan",37089,13.0833,-9440
2025-11-04,356,7.0,4,4,FRENCH,SUDAN,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,12,-0.4,10,10,PROSECUTOR,INTERNATIONAL CRIMINAL COURT,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,12,-0.4,5,5,ANTONIO GUTERRES,,"Tawila, Shamal Darfur, Sudan",37080,13.5,-15004
2025-11-04,256,-0.3,5,5,ANTONIO GUTERRES,SUDAN,"Tawila, Shamal Darfur, Sudan",37080,13.5,-15004
2025-11-04,10,0.0,3,3,THE US,SUDAN,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,46,7.0,1,1,,SUDAN,"Al-Fashir, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,181,-9.0,1,1,,SUDAN,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-04,12,-0.4,6,6,PRESIDENT,,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-04,190,-10.0,2,2,RUSSIA,VICTORIA,Sudan,,16.0,SU
2024-11-04,42,1.9,10,10,POLICE,SUDAN,Sudan,,16.0,SU
2024-11-04,43,2.8,10,10,SUDAN,POLICE,Sudan,,16.0,SU
2025-10-28,173,-5.0,10,10,,FIGHTER,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,138,-7.0,10,10,INTERNATIONAL CRIMINAL COURT,,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,180,-9.0,10,10,INTERNATIONAL CRIMINAL COURT,,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,233,3.4,1,1,UNITED NATIONS,RESIDENTS,"Tawila, Shamal Darfur, Sudan",37080,13.5,-15004
2025-11-04,181,-9.0,4,4,MILITANT,SUDAN,Sudan,,16.0,SU
2024-11-04,160,-4.0,4,4,SUDAN,,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,120,-4.0,5,5,EMIRATI,THE UN,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,15,0.0,2,2,BAHRAIN,SUDAN,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,128,-5.0,8,8,CHINESE,DARFUR,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,112,-2.0,10,10,ADMINISTRATION,,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,71,7.4,10,10,ADMINISTRATION,COMPANIES,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,110,-2.0,3,3,GOVERNMENT,MILITARY,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,18,3.4,10,10,MINISTRY,SUDANESE,"Tawila, Shamal Darfur, Sudan",37080,13.5,-15004
2025-11-04,44,2.5,12,12,ENVOY,SUDAN,"Tawila, Shamal Darfur, Sudan",37080,13.5,-15004
2025-11-04,120,-4.0,10,10,ARMY,GOVERNMENT,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,120,-4.0,20,20,ARMY,AUTHORITIES,"Kordofan, Shamal Kurdufan, Sudan",37089,13.0833,-9440
2025-11-04,43,2.8,5,5,ARMY,SUDAN,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-04,94,-2.0,10,10,THE HAGUE,,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,90,-2.0,2,2,NETHERLANDS,SUDAN,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,138,-7.0,2,2,DOHA,UNITED NATIONS,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-04,162,-5.6,2,2,SUDAN,,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,50,3.5,8,8,SUDAN,,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,160,-4.0,4,4,SUDAN,,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,42,1.9,5,5,SUDAN,ARMY,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-04,61,6.4,5,5,SUDAN,ARMY,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-04,332,5.2,6,6,SUDAN,COMMANDER,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,20,3.0,2,2,ISRAEL,,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-10-28,40,1.0,1,1,MILITARY,DARFUR,"Khartoum, Al Khartum, Sudan",37069,15.5881,-1987
2025-11-04,14,0.0,5,5,VOTER,,Sudan,,16.0,SU
2025-11-04,1121,-2.0,2,2,CIVILIAN,,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,22,3.2,4,4,SUDANESE,THE INTERNATIONAL COMMUNITY,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,60,6.0,1,1,SUDAN,SUDAN,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-10-28,130,-4.4,5,5,DEPUTY,CIVILIAN,"Delami, Janub Kurdufan, Sudan",37111,11.8597,-4426
2025-11-04,841,7.0,2,2,SUDAN,,"Al Fashir, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,20,3.0,2,2,SUDAN,BHUBANESWAR,"Al Fashir, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,181,-9.0,2,2,SUDAN,BHUBANESWAR,"Al Fashir, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,162,-5.6,3,3,DARFUR,,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,193,-10.0,10,10,CHRISTIAN,BLACK AFRICAN,"Omdurman, Al Khartum, Sudan",37069,15.6361,-16205
2025-11-04,20,3.0,5,5,THE UN,SUDAN,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,46,7.0,10,10,SUDANESE,MINISTRY,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,84,7.0,4,4,SUDANESE,MINISTRY,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,14,0.0,10,10,SUDAN,,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,112,-2.0,2,2,,SUDAN,"El-Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,70,7.0,5,5,AFRICA,SUDAN,"Kadugli, Janub Kurdufan, Sudan",37149,11.0167,-8137
2025-11-04,84,7.0,10,10,AFRICA,SUDAN,"Port Sudan, Al Ba?r al A?mar, Sudan",37095,19.6158,-4213
2025-11-04,84,7.0,5,5,AFRICA,SUDAN,"Kadugli, Janub Kurdufan, Sudan",37149,11.0167,-8137
2025-11-04,172,-5.0,10,10,AFRICA,SUDAN,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,50,3.5,2,2,NILE,KHARTOUM,"Blue Nile, An Nil al Azraq, Sudan",37041,11.15,315383
2025-11-04,51,3.4,1,1,NILE,SUDAN,"Blue Nile, An Nil al Azraq, Sudan",37041,11.15,315383
2025-11-04,181,-9.0,2,2,INTERNATIONAL ORGANIZATION FOR MIGRATION,,"Tawila, Shamal Darfur, Sudan",37080,13.5,-15004
2025-11-04,161,-4.0,10,10,ARMY,GOVERNMENT,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-10-05,180,-9.0,8,8,SUDAN,,"Kordofan, Shamal Kurdufan, Sudan",37089,13.0833,-9440
2025-11-04,180,-9.0,2,2,RED CRESCENT,KORDOFAN,"Kordofan, Shamal Kurdufan, Sudan",37089,13.0833,-9440
2025-11-04,120,-4.0,2,2,SUDANESE,,"Fashir, Kassala, Sudan",68803,15.0667,-5808
2025-11-04,13,0.4,2,2,SUDAN,REUTERS,"Fashir, Kassala, Sudan",68803,15.0667,-5808
2025-10-28,40,1.0,3,3,MILITARY,DARFUR,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,112,-2.0,3,3,,SUDAN,"Fasher, Kassala, Sudan",68803,15.0667,-5808
2025-11-04,130,-4.4,4,4,,SUDAN,"Tawila, Shamal Darfur, Sudan",37080,13.5,-15004
2025-11-04,73,7.4,10,10,COMMUNITY,,"El Fasher, Shamal Darfur, Sudan",37080,13.6333,-1684
2025-11-04,134,-5.8,2,2,DARFUR,,"Darfur, Gharb Darfur, Sudan",37140,13.5,-17505
2025-11-04,10,0.0,2,2,REUTERS,,"Fashir, Kassala, Sudan",68803,15.0667,-5808
2025-11-04,73,7.4,7,7,GOVERNMENT,SUDANESE,"Al Fashir, Shamal Darfur, Sudan",37080,13.6333,-1684
