objectid,adm0_name,adm0_iso3,adm0_m49,adm1_name,adm1_pcode,adm2_pcode,adm2_name,adm_name,adm_pcode,adm_level,round,coll_start_date,coll_end_date,coll_mid_date,surveys,tot_crop_producers,tot_ls_producers,tot_fish_producers,hh_agricactivity_1,hh_agricactivity_2,hh_agricactivity_3,hh_agricactivity_4,hh_agricactivity_888,hh_agricactivity_999,resp_isfishproducer_1,resp_iscropproducer_1,resp_islsproducer_1,crp_area_change_1,crp_area_change_2,crp_area_change_3,crp_area_change_4,crp_area_change_5,crp_area_change_888,crp_area_change_999,crp_harv_change_1,crp_harv_change_2,crp_harv_change_3,crp_harv_change_4,crp_harv_change_5,crp_harv_change_888,crp_harv_change_999,crp_main_1100,crp_main_1200,crp_main_1300,crp_main_1400,crp_main_1500,crp_main_1600,crp_main_1990,crp_main_2100,crp_main_2200,crp_main_2300,crp_main_2400,crp_main_2500,crp_main_2600,crp_main_2990,crp_main_3100,crp_main_3200,crp_main_3300,crp_main_3400,crp_main_3500,crp_main_3600,crp_main_3700,crp_main_3990,crp_main_4100,crp_main_4200,crp_main_4300,crp_main_4400,crp_main_4500,crp_main_4600,crp_main_4700,crp_main_4900,crp_main_4101,crp_main_4990,crp_main_5100,crp_main_5200,crp_main_5300,crp_main_5400,crp_main_5500,crp_main_5600,crp_main_5700,crp_main_5800,crp_main_5900,crp_main_5101,crp_main_5110,crp_main_5990,crp_main_6100,crp_main_6200,crp_main_6300,crp_main_6400,crp_main_6990,crp_main_7100,crp_main_7200,crp_main_7300,crp_main_7400,crp_main_7500,crp_main_7600,crp_main_7700,crp_main_7800,crp_main_7900,crp_main_7101,crp_main_7110,crp_main_7120,crp_main_7130,crp_main_7140,crp_main_7150,crp_main_7160,crp_main_7170,crp_main_7180,crp_main_7990,crp_main_8100,crp_main_8200,crp_main_8300,crp_main_8400,crp_main_8500,crp_main_8600,crp_main_8700,crp_main_8800,crp_main_8990,crp_main_9100,crp_main_9200,crp_main_9300,crp_main_9400,crp_main_9500,crp_main_9990,crp_main_10100,crp_main_10200,crp_main_10300,crp_main_10400,crp_main_10500,crp_main_10600,crp_main_10990,crp_main_777000,crp_main_888000,crp_main_999000,crp_irrig_source_1,crp_irrig_source_2,crp_irrig_source_3,crp_irrig_source_4,crp_irrig_source_5,crp_irrig_source_666,crp_irrig_source_888,crp_irrig_source_999,crp_irrig_system_1,crp_irrig_system_2,crp_irrig_system_3,crp_irrig_system_4,crp_irrig_system_5,crp_irrig_system_888,crp_irrig_system_999,crp_irrig_pay_0,crp_irrig_pay_1,crp_irrig_pay_888,crp_irrig_pay_999,crp_storage_1,crp_storage_2,crp_storage_3,crp_storage_4,crp_storage_5,crp_storage_6,crp_storage_888,crp_storage_999,crp_salesprice_1,crp_salesprice_2,crp_salesprice_3,crp_salesprice_4,crp_salesprice_5,crp_salesprice_888,crp_salesprice_999,crp_proddif_0,crp_proddif_1,crp_proddif_888,crp_proddif_999,crp_proddif_access_credit_1,crp_proddif_access_fertilize_1,crp_proddif_access_fuel_1,crp_proddif_access_labour_1,crp_proddif_access_machinery_1,crp_proddif_access_pesticide_1,crp_proddif_access_plot_1,crp_proddif_animal_grazing_1,crp_proddif_dk_1,crp_proddif_excess_water_1,crp_proddif_lack_irrigation_1,crp_proddif_other_1,crp_proddif_pest_outbreak_1,crp_proddif_plant_disease_1,crp_proddif_ref_1,crp_proddif_seed_quality_1,crp_proddif_seed_quantity_1,crp_proddif_soil_erosion_1,crp_salesdif_0,crp_salesdif_1,crp_salesdif_888,crp_salesdif_999,crp_saledif_competition_1,crp_saledif_damage_losses_1,crp_saledif_dk_1,crp_saledif_low_demand_1,crp_saledif_low_price_1,crp_saledif_marketing_cost_1,crp_saledif_other_1,crp_saledif_pay_delay_1,crp_saledif_processing_1,crp_saledif_ref_1,crp_seed_company_1,crp_seed_dk_1,crp_seed_gov_1,crp_seed_market_1,crp_seed_ngo_1,crp_seed_organized_community_1,crp_seed_other_1,crp_seed_ownprod_1,crp_seed_ref_1,crp_seed_relatives_friends_1,hh_age_median,hh_age_wmean,hh_age_stddev,hh_age_ci_low,hh_age_ci_high,hh_size_median,hh_size_wmean,hh_size_stddev,hh_size_ci_low,hh_size_ci_high,tot_income_median,tot_income_wmean,tot_income_stddev,tot_income_ci_low,tot_income_ci_high,crp_harv_lastyr_kg_median,crp_harv_lastyr_kg_wmean,crp_harv_lastyr_kg_stddev,crp_harv_lastyr_kg_ci_low,crp_harv_lastyr_kg_ci_high,crp_harv_vol_kg_median,crp_harv_vol_kg_wmean,crp_harv_vol_kg_stddev,crp_harv_vol_kg_ci_low,crp_harv_vol_kg_ci_high,crp_landsize_ha_median,crp_landsize_ha_wmean,crp_landsize_ha_stddev,crp_landsize_ha_ci_low,crp_landsize_ha_ci_high
2012,Mali,MLI,466,Sikasso,ML03,,,Sikasso,ML03,1,7,12/19/2023 12:00:00 AM,12/28/2023 12:00:00 AM,12/23/2023 12:00:00 AM,222,172,165,1,10.3615,7.208,67.1245,15.317,,,0.4505,77.486,74.3325,,11.0466,63.3726,24.4188,1.1628,,,,25.0002,9.8838,58.7214,6.3954,,,4.6512,,4.6512,1.1628,72.675,,,,,,,,,,1.7442,,,,,,,,,,,,,,,,,,0.5814,,,,,,,,,,,0.5814,0.5814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1628,12.2094,,,,,,,,,,99.4194,0.5814,,,,,,,,,,,,,,,,,,,,,,,,,,0.7813,52.3471,29.6894,17.1886,,,,18.6048,81.396,,,7.143,84.2874,0.7143,19.2861,20.0004,40.0008,6.4287,9.2859,,0.7143,41.4294,0.7143,8.5716,15.7146,,30.0006,20.0004,1.4286,96.8812,3.1252,,,25,50,,,75,25,,25,25,,,,,,,,,,,,3,2.99099099099099,0.711124474535452,2.89553589157192,3.08644609041006,14,15.7339449541284,8.82556617067226,14.5384594227857,16.9294304854712,325000,367297.747747748,229150.387301438,336538.613749348,398056.881746148,2500,3091.3375739645,2873.46769395903,2649.26562104772,3533.40952688127,2100,25272.562748538,204579.801453556,-6016.65410850293,56561.779605579,7,8.69333139534884,6.87822072806786,7.6444125678864,9.74225022281127
2013,Mali,MLI,466,Tombouctou,ML06,,,Tombouctou,ML06,1,7,12/23/2023 12:00:00 AM,1/5/2024 12:00:00 AM,12/29/2023 12:00:00 AM,232,186,114,2,41.807,10.775,38.359,9.051,,,0.862,80.166,49.134,1.6485,5.495,57.148,32.97,1.6485,1.099,,1.099,11.5395,15.386,62.0935,6.594,3.297,,90.8544,,2.1504,,1.6128,,,,1.0752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0752,,,,,,,,,,,,,,,,,0.5376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5376,1.6128,0.5376,,5.495,0.5495,87.92,5.495,0.5495,,,,,,,,,,,,,,,,,,,,,,,2.3528,25.8808,31.1746,38.8212,,1.7646,,9.2888,90.156,0.5464,,3.6366,80.0052,4.2427,15.7586,13.3342,8.4854,20.0013,18.183,,3.0305,21.8196,,26.6684,4.2427,,49.0941,37.5782,,38.233,60.5846,1.1764,,3.8836,61.1667,,56.3122,31.0688,46.6032,0.9709,17.4762,33.0106,,,,,,,,,,,,3,2.81896551724138,0.667486005929734,2.73132031081896,2.9066107236638,8,9.54741379310345,5.13895939271961,8.87263536663447,10.2221922195724,90000,126502.155172414,124684.04604883,110130.337851225,142873.972493603,2500,3730.43396226415,4323.20517000845,3044.72901917213,4416.13890535617,2040,5969.02469135802,31664.5526144842,993.420274260252,10944.6291084558,1,1.71829854881081,4.67472447573661,1.03091339104654,2.40568370657508
2179,Pakistan,PAK,586,Balochistan,PK22022,PK2032022,Chagai,Chagai,PK2032022,2,5,11/29/2023 12:00:00 AM,12/16/2023 12:00:00 AM,12/7/2023 12:00:00 AM,238,44,33,5,18.0686,13.4464,0.4202,68.0724,,,2.101,18.4888,13.8666,,45.239,42.858,11.905,,,,,54.763,19.048,23.81,2.381,,,,22.727,,,4.5454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5454,,,,,,11.3635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.2721,,,,,,,4.5454,,,7.143,69.049,2.381,19.048,2.381,,,,,,,,,,,,,,,,,,,,,,,7.6923,51.282,2.5641,10.2564,28.2051,,,56.8175,43.1813,,,68.4216,47.3688,26.316,89.4744,63.1584,31.5792,10.5264,,,15.7896,94.7376,,,42.1056,,78.948,31.5792,15.7896,46.1538,53.8461,,,14.2857,23.8095,,28.5714,61.9047,76.1904,,47.619,4.7619,,,,,88.097,4.762,,,16.667,,,,,0,,,7,7.74789915966386,2.2876137624563,7.4513312078892,8.04446711143854,60000,90322.268907563,91118.6209924563,78509.5830251133,102134.954790013,,,0,,,,,0,,,2.83286119,3.68930759697674,3.7359984239146,2.54983876015306,4.82877643380043
2180,Pakistan,PAK,586,Balochistan,PK22022,PK2072022,Jaffarabad,Jaffarabad,PK2072022,2,5,11/29/2023 12:00:00 AM,12/16/2023 12:00:00 AM,12/7/2023 12:00:00 AM,248,187,4,12,74.1888,0.4032,1.2096,24.192,,,4.8384,75.3984,1.6128,,5.495,86.821,6.594,1.099,,,0.5495,5.495,86.2715,7.1435,0.5495,,,91.9856,5.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.674,,,,2.198,6.594,91.217,,,,,,,,,,,,,,,,,,,,,,,,0.6173,7.4076,75.3106,16.6671,,,,34.0515,65.941,,,,46.7229,2.4591,,1.6394,3.2788,13.1152,40.1653,,6.5576,10.6561,0.8197,28.6895,83.6094,,3.2788,23.7713,,32.7169,67.2857,,,2.7522,60.5484,,13.761,17.4306,90.8226,,5.5044,3.6696,,2.7475,,1.099,94.514,2.7475,2.198,,7.693,,7.1435,,,0,,,7,8.32520325203252,3.81427041740258,7.83882525294007,8.81158125112497,60000,73129.0322580645,75571.7578644724,63531.4094116489,82726.6551044801,,,0,,,,,0,,,2.42816673,3.39310003365168,3.01561764808224,2.94103983582512,3.84516023147825
2181,Pakistan,PAK,586,Balochistan,PK22022,PK2082022,Jhal Magsi,Jhal Magsi,PK2082022,2,5,11/28/2023 12:00:00 AM,12/18/2023 12:00:00 AM,12/8/2023 12:00:00 AM,162,39,31,0,14.8152,9.8768,9.2595,66.0511,,,,24.0747,19.1363,2.7027,2.7027,29.7297,62.1621,,2.7027,,,5.4054,8.1081,81.081,2.7027,2.7027,,15.3846,,2.5641,25.641,,,5.1282,,,,,,,,38.4615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1282,,,29.7297,37.8378,13.5135,18.9189,,,,,,,,,,,,,,,,,,,,,,,,2.9412,26.4708,,67.6476,2.9412,,,5.2632,92.106,2.6316,,,28.571,,2.8571,,8.5713,37.1423,25.7139,,8.5713,17.1426,,79.9988,94.2843,,34.2852,17.1426,,11.7648,88.236,,,,76.6659,,89.9991,49.9995,86.6658,,73.3326,6.6666,,5.4054,5.4054,,59.4594,,,,35.1351,,,,,0,,,6,6.60493827160494,2.26131568709429,6.24960679232763,6.96026975088225,80000,85212.6543209877,49641.4046438708,77412.2601318084,93013.0485101669,,,0,,,,,0,,,1.61877782,2.31402214384615,2.59551335224667,1.48279262130273,3.14525166638958
2182,Pakistan,PAK,586,Balochistan,PK22022,PK2092022,Kachhi,Kachhi,PK2092022,2,5,11/29/2023 12:00:00 AM,12/15/2023 12:00:00 AM,12/7/2023 12:00:00 AM,252,195,93,1,43.2512,2.7776,34.1248,19.84,,,0.3968,77.376,36.9024,2.0512,6.1536,16.9224,53.3312,21.5376,,,0.5128,5.128,2.0512,65.6384,26.6656,,,,,,26.6656,1.5384,,,,,,,,,,50.2544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5376,,,,,,,,,,70.2536,,29.7424,,,,,,,,,,,,,,,,,,,,,,,,,4.324,45.9425,1.6215,46.483,1.6215,,,2.564,97.432,,,,17.8942,4.7367,,2.1052,46.8407,3.1578,4.7367,,0.5263,13.6838,,84.208,83.1554,,32.1043,9.4734,29.9991,3.243,96.7495,,,,32.4046,,48.0482,17.8784,90.5094,,82.6876,2.2348,,14.3584,,,79.9968,11.2816,0.5128,,97.432,,,,,0,,,10,10.84,4.69810424566737,10.2457315959514,11.4342684040486,45000,55190.4761904762,45955.0539593547,49400.6836065235,60980.2687744289,,,0,,,,,0,,,4.04694456,6.607934088,7.20161233602162,5.57649774582181,7.63937043017819
2183,Pakistan,PAK,586,Balochistan,PK22022,PK2102022,Kalat,Kalat,PK2102022,2,5,11/29/2023 12:00:00 AM,12/14/2023 12:00:00 AM,12/6/2023 12:00:00 AM,253,82,95,0,21.3462,26.4851,11.0684,41.1112,,,,32.4146,37.5535,,37.8045,43.902,14.634,2.439,1.2195,,1.2195,48.78,26.829,14.634,6.0975,2.439,,,21.951,,,,,,,,,,,,1.2195,,,,,,,,,,,,,,,,,,,2.439,1.2195,,,,,,34.146,,,,,,,,,,,,,,,,,,,,,,24.39,,3.6585,,,,,,,,,,,,,,,,,,,,7.317,,,,,,3.6585,,,,8.5365,68.292,18.2925,2.439,2.439,,,,,,,,,,,,,,,,,,,,,,,2.817,56.34,25.353,15.4935,,,,29.268,68.292,2.439,,5.3571,39.2854,32.1426,10.7142,8.9285,44.6425,7.1428,32.1426,,3.5714,23.2141,1.7857,12.4999,58.9281,,53.571,19.6427,3.5714,25.353,74.6505,,,,60.3776,,22.6416,16.9812,86.7928,13.2076,24.5284,11.3208,,4.878,,1.2195,69.5115,,,19.512,20.7315,,1.2195,,,0,,,9,9.9802371541502,3.13772398456225,9.58570312062528,10.3747711876751,70000,105747.035573123,101387.299817892,92998.7057193308,118495.365426914,,,0,,,,,0,,,1.61877782,2.88032535518519,5.42361060666151,1.67507855370485,4.08557215666552
2184,Pakistan,PAK,586,Balochistan,PK22022,PK2122022,Kharan,Kharan,PK2122022,2,5,11/28/2023 12:00:00 AM,12/14/2023 12:00:00 AM,12/6/2023 12:00:00 AM,252,100,118,4,27.3792,34.5216,12.3008,25.792,,,1.5872,39.68,46.8224,12.1212,59.5959,24.2424,3.0303,1.0101,,,11.1111,63.6363,16.1616,8.0808,1.0101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,1,,,,97.9797,2.0202,,,,,,,,,,,,,,,,,,,,,,,,,11,78,8,3,,,,33.3333,66.6666,,,,71.2144,1.5152,1.5152,3.0304,54.5472,68.184,18.1824,,,1.5152,,68.184,81.8208,,66.6688,72.7296,1.5152,22,78,,,3.8463,67.9513,,62.8229,57.6945,89.747,,67.9513,20.5136,,11.1111,,,78.7878,2.0202,5.0505,,75.7575,,,,,0,,,7,7.87698412698413,2.95719487368383,7.50441259297829,8.24955566098996,95000,104444.841269841,53406.7592938424,97716.2220592987,111173.460480384,,,0,,,,,0,,,3.03520842,2.9785511949,1.30658636143237,2.71723392261353,3.23986846718647
2185,Pakistan,PAK,586,Balochistan,PK22022,PK2132022,Khuzdar,Khuzdar,PK2132022,2,5,11/29/2023 12:00:00 AM,12/15/2023 12:00:00 AM,12/7/2023 12:00:00 AM,253,173,70,2,49.4125,8.6966,18.9744,22.9274,,,0.7906,68.3869,27.671,18.8224,27.6454,42.3504,7.0584,0.5882,3.5292,,20.587,31.7628,25.2926,12.3522,5.2938,4.7056,,2.89,7.514,,,,,,,,,,,,,,,,,,,,,0.578,,,,,,,,4.624,1.156,4.624,,,,,,6.358,11.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.956,,,,,,,1.734,,,0.5882,87.6418,11.1758,,,0.5882,,,,,,,,,,,,,,,,,,,,,,19.8792,27.108,6.024,42.168,2.4096,2.4096,,32.368,67.048,0.578,,6.0347,52.5881,3.4484,3.4484,0.8621,25.863,,,,4.3105,11.2073,4.3105,15.5178,81.8995,,14.6557,9.4831,,34.3368,65.0592,0.6024,,2.7777,25.9252,0.9259,7.4072,40.7396,72.2202,4.6295,9.259,1.8518,,3.5292,0.5882,,92.9356,0.5882,,,18.8224,,1.7646,,,0,,,10,11.4408163265306,5.07934080435823,10.7918019654201,12.0898306876411,100000,142055.335968379,123396.920998264,126539.5400585,157571.131878259,,,0,,,,,0,,,1.61877782,2.25640687831395,2.50733034234027,1.8740425857555,2.6387711708724
2186,Pakistan,PAK,586,Balochistan,PK22022,PK2142022,Killa Abdullah,Killa Abdullah,PK2142022,2,5,11/29/2023 12:00:00 AM,1/1/2024 12:00:00 AM,12/15/2023 12:00:00 AM,226,48,99,7,17.7,40.2675,3.54,38.4975,,,3.0975,21.24,43.8075,10.8695,17.3912,60.8692,8.6956,2.1739,,,13.0434,30.4346,15.2173,23.9129,15.2173,,2.1739,,12.4998,,,,,,,,,,,,,,,,,,,,,,,2.0833,,,,,,,2.0833,22.9163,,,,,,,2.0833,,,,,,,,,,,,,,,,,2.0833,,,16.6664,,20.833,2.0833,,,,,12.4998,,,,,,,,,,,,,,,,,,,,,,,,,4.1666,2.1739,80.4343,,10.8695,4.3478,,,2.1739,,,,,,,,,,,,,,,,,,,,19.4446,36.1114,,30.5558,11.1112,,2.7778,6.5217,82.6082,10.8695,,2.6316,63.1584,63.1584,28.9476,52.632,36.8424,,7.8948,,,39.474,,7.8948,50.0004,,13.158,13.158,,13.889,83.334,,2.7778,6.6666,43.3329,,39.9996,53.3328,96.6657,,66.666,6.6666,,15.2173,,2.1739,69.5648,2.1739,,,39.1302,2.1739,,,,0,,,9,10.1081081081081,4.11918643134056,9.55518472491818,10.661031491298,102500,149826.10619469,202796.584048633,122846.449977657,176805.762411723,,,0,,,,,0,,,1.61877782,2.19663332809524,2.47101986741119,1.43406004136637,2.9592066148241
2187,Pakistan,PAK,586,Balochistan,PK22022,PK2152022,Killa Saifullah,Killa Saifullah,PK2152022,2,5,11/29/2023 12:00:00 AM,1/3/2024 12:00:00 AM,12/16/2023 12:00:00 AM,189,117,68,5,38.0952,12.1693,23.8095,25.9259,,,2.6455,61.9047,35.9788,0.8772,16.6668,53.5092,14.9124,12.2808,1.7544,,,26.316,21.0528,23.6844,27.1932,1.7544,,,2.5641,,,8.547,,,,0.8547,,,6.8376,,,,,,,,,,,,,,,,,,,,,19.6581,,,,,,4.2735,1.7094,,,,,,,,,,,,,,,,,,,,,,41.8803,5.1282,,,,,,,,,,,,,,1.7094,,,,,,,,,,,,,4.2735,2.5641,,,7.8948,75.4392,14.0352,1.7544,0.8772,,,,,,,,,,,,,,,,,,,,,,,12.6217,12.6217,13.5926,18.4471,42.7196,,,21.5525,78.4511,,,,43.956,21.978,6.5934,12.0879,26.3736,2.1978,1.0989,,3.2967,27.4725,,13.1868,63.7362,,28.5714,8.7912,9.8901,25.2434,74.7593,,,41.5584,38.961,,24.6753,28.5714,87.0129,,29.8701,10.3896,,6.1404,,,43.86,,,,67.5444,,0.8772,,,0,,,13,12.8292682926829,5.00039159498347,12.0483383263782,13.6101982589877,100000,194756.619047619,247606.442418812,158735.182065304,230778.056029934,,,0,,,,,0,,,0.80938891,1.97932854811966,4.76502878968306,1.09827441323431,2.86038268300501
2188,Pakistan,PAK,586,Balochistan,PK22022,PK2172022,Lasbela,Lasbela,PK2172022,2,5,11/30/2023 12:00:00 AM,12/16/2023 12:00:00 AM,12/8/2023 12:00:00 AM,253,16,27,20,5.1389,9.4872,1.1859,84.1989,,,7.906,6.3248,10.6731,,12.5,62.5,18.75,6.25,,,6.25,6.25,25,43.75,12.5,,6.25,,,,,6.25,,,,,,,,,,,,,,,,,,,,,,,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,81.25,,,,,,,,,,25,25,18.75,25,,,,6.25,,,,,,,,,,,,,,,,,,,,33.3335,33.3335,6.6667,26.6668,,,,18.75,81.25,,,7.6923,15.3846,,7.6923,7.6923,15.3846,,,,,53.8461,,7.6923,84.6153,,15.3846,7.6923,7.6923,26.6668,73.3337,,,18.1818,36.3636,,63.6363,,90.909,,27.2727,9.0909,,,,,81.25,,6.25,,18.75,6.25,6.25,,,0,,,7,8.02766798418972,3.86769404231986,7.54134830200466,8.51398766637478,65000,75191.6996047431,42275.1329942272,69876.0699253716,80507.3292841146,,,0,,,,,0,,,2.02347228,2.34722784333333,2.32924623701829,1.14441025864158,3.55004542802508
2189,Pakistan,PAK,586,Balochistan,PK22022,PK2192022,Loralai,Loralai,PK2192022,2,5,11/29/2023 12:00:00 AM,12/30/2023 12:00:00 AM,12/14/2023 12:00:00 AM,252,190,38,0,71.424,11.1104,3.968,13.4912,,,,75.392,15.0784,21.0795,28.106,45.402,3.7835,1.6215,,,21.62,49.726,14.5935,12.4315,1.6215,,,,,,,,,,,,,,3.1578,,,,,,,,,,,53.1563,,,,,,,,,0.5263,4.2104,,,,,,13.6838,2.6315,,,,,,,,,,,,,,,,,,,,,,12.6312,6.3156,,,,,,,,,,,,,,,,,,,,,,,,0.5263,,,0.5263,2.6315,,,2.162,90.804,1.081,2.7025,,3.243,,,,,,,,,,,,,,,,,,,,,,20.944,56.0252,8.9012,14.1372,,,,4.2104,95.7866,,,9.891,60.9945,62.0935,41.2125,56.049,34.6185,13.7375,12.089,,3.8465,10.4405,0.5495,28.574,89.5685,,46.7075,48.356,2.198,1.0472,98.9604,,,16.9312,84.656,,45.5026,63.492,94.7089,,41.7989,46.0317,,24.863,,,92.966,,1.6215,1.6215,16.7555,,1.081,,,0,,,8,8.848,3.70802335177322,8.3789680236522,9.31703197634781,150000,180241.26984127,135768.325018604,163136.068702269,197346.470980271,,,0,,,,,0,,,2.02347228,2.42816673473684,2.34923528047238,2.08730385435619,2.76902961511749
2190,Pakistan,PAK,586,Balochistan,PK22022,PK2212022,Musakhel,Musakhel,PK2212022,2,5,11/29/2023 12:00:00 AM,12/16/2023 12:00:00 AM,12/7/2023 12:00:00 AM,248,52,96,1,7.6608,25.4016,13.3056,53.6256,,,0.4032,20.9664,38.7072,,13.0434,60.8692,23.9129,2.1739,,,4.3478,10.8695,47.8258,21.739,15.2173,,,,3.8462,1.9231,,48.0775,,,,,,,1.9231,,,,7.6924,,,,,,17.3079,1.9231,1.9231,,,,,,,,,,,,,,3.8462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5386,,,41.3041,34.7824,19.5651,2.1739,,2.1739,,,,,,,,,,,,,,,,,,,,,,,56.25,31.25,6.25,6.25,,,61.5392,38.462,,,15,35,30,,20,20,10,20,,15,50,,10,60,,35,30,20,59.375,40.625,,,15.3846,38.4615,,30.7692,46.1538,46.1538,,30.7692,15.3846,,,,,34.7824,,,,73.9126,,2.1739,,,0,,,10,10.6425531914894,5.17259510526856,9.96770739194826,11.3173989910305,37750,51737.5,68802.0826246129,42999.6267687966,60475.3732312034,,,0,,,,,0,,,1.21408337,3.172804533,6.97041278626139,1.20127407346606,5.14433499253394
2191,Pakistan,PAK,586,Balochistan,PK22022,PK2222022,Nasirabad,Nasirabad,PK2222022,2,5,11/28/2023 12:00:00 AM,12/16/2023 12:00:00 AM,12/7/2023 12:00:00 AM,251,235,81,2,62.1504,0.7968,31.4736,5.5776,,,0.7968,93.624,32.2704,1.485,14.85,81.675,0.99,0.495,0.495,,2.475,15.345,44.55,29.205,7.425,0.99,,71.9095,,,2.1275,0.4255,,,,,,,,,,,,0.4255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7865,,,,,,,,,,0.851,0.4255,,,,,,,14.0415,,,7.92,0.495,41.085,49.5,0.99,,,,,,,,,,,,,,,,,,,,,,,17.0115,57.2205,12.8875,9.279,1.5465,2.062,,32.597,66.956,0.4405,,5.2632,19.0791,17.7633,26.9739,17.7633,31.5792,6.579,7.2369,,7.8948,26.9739,1.9737,15.1317,80.9217,,21.0528,17.1054,3.2895,54.1275,44.333,1.5465,,34.884,43.0236,2.3256,44.1864,55.8144,63.954,2.3256,43.0236,47.6748,,20.79,0.495,,94.545,2.97,2.475,,27.225,,,,,0,,,8,9.44489795918367,4.5405995782497,8.8647214268652,10.0250744915021,80000,141501.195219123,158117.167751008,121540.660955501,161461.729482746,,,0,,,,,0,,,2.42816673,3.16516418068965,2.45395195172819,2.84294450349907,3.48738385788024
2192,Pakistan,PAK,586,Balochistan,PK22022,PK2232022,Nushki,Nushki,PK2232022,2,5,11/29/2023 12:00:00 AM,12/13/2023 12:00:00 AM,12/6/2023 12:00:00 AM,251,106,97,0,35.4576,31.872,6.7728,25.896,,,,42.2304,38.6448,,12.4995,66.3435,20.1915,0.9615,,,,30.768,40.383,24.999,3.846,,,,4.717,,,2.8302,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9812,,,,,,,6.6038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9434,66.038,,,,,,,1.8868,,,13.461,86.535,,,,,,,,,,,,,,,,,,,,,,,,,,,56.7285,19.23,21.153,2.8845,,,12.3812,86.6684,0.9524,,2.1978,39.5604,9.8901,15.3846,14.2857,24.1758,12.0879,45.0549,,,17.5824,,34.0659,74.7252,,26.3736,2.1978,4.3956,8.6535,91.3425,,,31.578,43.1566,,32.6306,28.4202,74.7346,,52.63,3.1578,,4.8075,,2.8845,76.92,2.8845,3.846,,86.535,,3.846,,,0,,,8,8.00796812749004,2.45741554518368,7.69774673984895,8.31818951513113,65000,148123.505976096,175944.864173029,125912.423272132,170334.588680059,,,0,,,,,0,,,4.04694456,5.93551868380952,3.86393054945004,5.18135666279425,6.6896807048248
2193,Pakistan,PAK,586,Balochistan,PK22022,PK2242022,Panjgur,Panjgur,PK2242022,2,5,11/29/2023 12:00:00 AM,12/16/2023 12:00:00 AM,12/7/2023 12:00:00 AM,252,29,58,1,11.1104,22.6176,0.3968,65.8688,,,0.3968,11.5072,23.0144,,13.7932,82.7592,,,3.4483,,,55.1728,34.483,10.3449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4483,,,,,,,27.5864,,,,,,,,,,,,,,,,,,51.7245,,10.3449,,,,,,,,,,,,,,,,,,,,,,,,6.8966,,,,,,,,,,24.1381,58.6211,6.8966,3.4483,,6.8966,,,,,,,,,,,,,,,,,,,,,,13.0434,65.217,,17.3912,4.3478,,,24.1381,75.8626,,,18.182,13.6365,18.182,31.8185,,,,22.7275,,,,4.5455,27.273,27.273,,,,4.5455,21.739,78.2604,,,16.6668,22.2224,,27.778,,100.0008,,27.778,11.1112,,3.4483,,,27.5864,,,,79.3109,,27.5864,,,0,,,6,6.6468253968254,1.87440011444102,6.41067317967102,6.88297761397978,90000,106982.142857143,69085.307133853,98278.2122893004,115686.073424985,,,0,,,,,0,,,0.50586807,0.775664374583333,0.65954179974027,0.506407562349909,1.04492118681676
